Core-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-0,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
3.71,1749.30,0.23,4.41,0.03,0.18,0.52,269.40,49.35,600.84,20.56,1.57,0.04,1.31,0.02,23.51,53.27,6.38,25.47,21.84,35.72,4.35,16.22,15.16,20.10,5.42,8.00,6.68,20607.00,2925.00,14.19,582.34,
1.24,1820.42,0.52,1.91,0.03,0.22,0.17,65.18,14.40,604.71,17.47,1.61,0.02,1.51,0.03,20.64,28.69,1.77,23.46,3.43,22.38,3.70,16.01,2.67,14.52,6.88,6.14,0.77,339364.00,13899.00,4.10,455.76,
3.94,1757.97,0.63,1.59,0.01,0.23,0.18,70.04,15.96,575.99,17.11,1.26,0.09,1.13,0.17,19.77,32.21,5.37,22.83,4.57,34.20,13.78,16.64,3.79,20.14,13.45,6.01,0.79,426440.00,52478.00,12.31,712.47,
1.85,1768.13,0.63,1.59,0.03,0.17,0.39,132.54,22.47,579.88,4.54,1.02,0.00,1.69,0.12,7.36,80.09,20.55,26.06,30.98,43.90,8.58,17.21,18.11,26.59,6.52,7.13,12.88,110322.00,23734.00,21.51,646.44,
4.34,1762.25,0.33,3.02,0.02,0.11,0.14,46.20,5.15,594.65,17.74,1.63,0.04,1.41,0.09,20.91,80.93,25.99,26.14,29.14,44.64,11.67,14.46,18.51,31.17,15.08,5.48,10.63,397889.00,40190.00,10.10,684.15,
2.04,1700.33,0.50,2.00,0.02,0.14,0.14,42.55,5.85,578.32,18.48,1.64,0.01,1.31,0.04,21.48,43.79,5.91,24.69,13.55,37.15,11.41,16.64,9.10,21.92,12.46,5.22,4.45,170364.00,10425.00,6.12,611.02,
2.32,2076.27,0.60,1.68,0.02,0.18,0.56,267.36,47.15,590.21,22.85,1.54,0.05,1.37,0.04,25.85,68.28,45.42,13.36,12.07,38.27,13.35,17.73,7.19,22.11,9.44,7.88,4.88,97675.00,4901.00,5.02,522.23,
2.08,1783.96,0.58,1.73,0.04,0.19,0.16,86.83,16.34,676.97,5.48,1.05,0.00,1.69,0.00,8.22,75.91,21.68,30.56,22.89,52.72,32.66,6.36,13.70,29.03,18.17,1.96,9.19,152253.00,8540.00,5.61,761.80,
1.18,1815.87,0.62,1.62,0.04,0.16,0.13,50.89,7.96,599.56,16.40,0.88,0.06,1.21,0.06,18.60,107.15,60.18,35.02,12.84,43.00,23.32,11.14,8.54,75.65,51.78,19.83,4.29,151384.00,6223.00,4.11,463.91,
28.51,2183.46,0.80,1.25,0.02,0.42,0.46,147.02,61.34,442.47,18.68,1.53,0.05,1.09,0.04,21.39,31.85,1.40,24.96,5.50,30.72,10.38,18.26,2.08,40.82,32.19,5.33,3.42,454732.00,51242.00,11.27,768.47,
1.29,1774.54,0.48,2.06,0.03,0.19,0.31,101.21,19.64,575.96,17.72,1.21,0.02,1.32,0.09,20.36,40.15,16.00,20.87,3.26,15.22,2.46,9.65,3.12,11.87,7.97,3.12,0.15,565983.00,72360.00,12.78,974.69,
0.80,1783.02,0.39,2.54,0.03,0.27,0.23,92.52,25.16,604.62,23.54,1.18,0.05,1.29,0.08,26.14,55.61,18.12,26.12,11.51,34.04,8.51,16.64,8.88,21.65,10.01,5.54,2.62,284467.00,29224.00,10.27,727.19,
2.09,3003.10,0.48,2.08,0.02,0.17,0.17,56.60,9.57,585.15,20.34,1.54,0.03,1.51,0.07,23.49,34.76,7.48,24.28,3.12,17.84,2.22,13.01,2.61,16.51,7.15,8.84,0.51,908761.00,22555.00,2.48,1247.08,
2.53,1760.40,0.76,1.32,0.02,0.23,0.24,133.35,30.49,642.10,27.50,0.75,0.09,0.84,0.06,29.24,71.61,25.31,26.43,20.27,50.79,15.09,19.86,15.85,16.17,6.51,5.23,4.42,70680.00,5718.00,8.09,621.87,
5.03,2093.85,0.48,2.07,0.03,0.21,0.20,99.38,20.43,625.54,24.87,1.26,0.04,1.21,0.04,27.43,67.57,17.87,27.93,22.02,51.84,15.49,20.03,16.33,17.12,6.51,4.92,5.69,458313.00,60130.00,13.12,1347.49,
4.86,1759.66,0.63,1.59,0.03,0.21,0.21,105.43,21.81,621.32,26.45,1.02,0.04,1.05,0.07,28.64,70.68,29.55,23.81,18.19,53.29,19.04,20.97,13.28,18.37,7.82,5.63,4.91,58608.00,4279.00,7.30,648.99,
2.04,2319.83,0.56,1.79,0.03,0.22,0.21,111.46,24.40,629.65,25.53,1.54,0.06,1.92,0.15,29.20,75.19,28.31,26.50,20.92,55.33,19.79,19.87,15.67,20.12,9.27,5.59,5.26,516957.00,59707.00,11.55,832.04,
4.29,1759.71,0.56,1.80,0.04,0.28,0.44,372.92,105.17,704.56,26.82,0.92,0.04,1.16,0.06,29.01,79.55,16.72,31.88,31.17,52.07,14.03,19.27,18.77,24.28,6.37,5.50,12.41,516187.00,59921.00,11.61,640.40,
1.09,1777.52,0.59,1.69,0.04,0.23,0.20,114.61,26.29,640.20,21.66,1.63,0.07,1.17,0.11,24.65,72.99,16.92,28.73,27.83,54.92,15.02,20.89,19.02,23.46,7.80,6.84,8.81,19672.00,2004.00,10.19,604.63,
2.79,1767.52,0.63,1.59,0.03,0.23,0.23,123.27,28.15,621.04,23.05,1.56,0.09,1.38,0.05,26.13,73.27,18.56,27.86,27.11,63.40,22.69,22.03,18.68,29.58,13.85,7.31,8.43,212240.00,32890.00,15.50,469.37,
2.94,1754.22,0.69,1.44,0.03,0.23,0.21,123.69,27.85,646.64,22.97,1.64,0.12,1.82,0.05,26.59,73.40,18.85,27.45,27.36,133.85,97.23,18.05,18.56,77.05,63.63,4.59,8.80,484428.00,58177.00,12.01,521.59,
2.48,1759.57,0.58,1.74,0.03,0.23,0.19,108.78,25.51,643.34,25.44,1.35,0.17,1.08,0.11,28.14,82.11,29.16,26.37,27.35,53.74,17.72,17.56,18.46,27.01,13.31,4.81,8.89,152981.00,6543.00,4.28,561.79,
2.94,1742.23,0.71,1.41,0.04,0.27,0.37,189.78,51.28,649.14,13.88,0.95,0.02,1.01,0.08,15.95,48.91,31.88,10.85,6.61,24.02,6.73,13.32,3.96,14.28,4.43,7.17,2.65,348863.00,16185.00,4.64,526.55,
23.30,1861.86,0.86,1.16,0.02,0.35,0.32,126.57,43.78,369.50,30.53,5.62,1.69,2.00,1.55,41.39,24.08,16.10,8.36,1.10,19.86,3.23,15.54,1.08,18.55,13.23,5.64,0.02,442309.00,56623.00,12.80,541.75,
26.30,3079.20,0.20,5.09,0.03,0.39,0.43,184.77,72.11,448.70,23.60,1.15,0.07,0.35,0.03,25.19,118.74,77.93,32.30,8.32,40.88,22.12,15.47,3.28,40.77,26.83,8.11,5.04,549742.00,71000.00,12.92,725.16,
14.49,1475.44,0.66,1.52,0.02,0.43,0.53,201.42,86.17,497.91,29.36,1.73,0.09,1.03,0.19,32.40,95.38,62.57,26.64,6.19,36.77,20.04,14.10,2.64,73.47,50.44,19.41,3.55,290458.00,31920.00,10.99,365.24,
17.66,1946.71,0.55,1.83,0.02,0.43,0.50,177.47,77.18,452.59,21.94,1.63,0.01,1.22,0.02,24.82,117.75,77.76,32.87,7.11,23.19,9.89,9.05,4.24,66.90,44.75,19.29,2.87,400807.00,33886.00,8.45,559.68,
19.53,2179.37,0.69,1.44,0.02,0.41,0.45,153.54,62.32,443.44,17.91,1.17,0.04,0.57,0.02,19.70,102.79,66.26,31.00,5.90,26.01,13.45,10.40,2.17,71.59,48.88,19.03,3.73,339463.00,36850.00,10.86,664.38,
11.64,2193.84,0.85,1.18,0.02,0.45,0.50,162.05,72.79,474.42,27.21,0.68,0.07,0.21,0.02,28.18,102.24,66.21,29.61,6.44,56.19,28.95,23.73,3.51,50.65,37.72,10.00,2.94,490840.00,29100.00,5.93,685.10,
14.14,2198.10,0.64,1.56,0.02,0.34,0.30,115.01,39.04,513.72,28.21,0.69,0.09,0.21,0.01,29.21,124.27,81.66,33.50,9.27,26.90,8.77,14.56,3.57,23.61,14.75,3.16,5.70,515211.00,61413.00,11.92,595.89,
15.32,1813.80,0.78,1.28,0.02,0.37,0.45,195.85,72.34,481.77,18.87,1.65,0.01,1.28,0.04,21.86,104.88,69.12,28.93,6.84,36.75,19.95,13.55,3.25,64.64,46.12,14.93,3.59,304872.00,12188.00,4.00,604.43,
0.55,2388.45,0.29,3.43,0.03,0.45,0.53,160.12,72.26,465.53,22.18,1.26,0.04,1.36,0.17,25.01,32.62,12.88,16.45,3.38,20.30,2.22,15.03,3.06,12.39,8.65,3.39,0.32,189582.00,24110.00,12.72,1175.95,
2.09,2165.19,0.55,1.83,0.02,0.25,0.35,113.14,27.96,560.24,15.93,1.30,0.12,1.08,0.05,18.47,47.58,8.56,29.33,9.82,26.94,1.58,16.93,8.44,13.58,7.24,4.93,1.38,184088.00,10130.00,5.50,569.21,
5.15,1779.13,0.40,2.50,0.02,0.09,0.15,42.42,3.71,571.92,17.60,1.45,0.05,1.23,0.04,20.37,33.25,5.90,20.83,6.63,22.49,2.10,14.54,5.85,13.34,9.00,3.37,0.78,186872.00,10086.00,5.40,590.92,
2.03,1425.31,0.55,1.81,0.02,0.35,0.39,214.78,74.18,622.73,21.76,1.97,0.07,1.68,0.08,25.56,37.83,10.04,24.78,3.37,22.84,4.04,15.79,3.02,16.15,12.72,3.07,0.35,83526.00,4527.00,5.42,296.03,
1.92,1546.37,0.54,1.84,0.03,0.19,0.16,50.25,9.69,581.56,20.85,1.46,0.05,1.12,0.04,23.53,42.93,10.06,25.89,7.31,65.41,43.41,15.58,6.41,44.52,37.67,5.38,0.90,390090.00,30012.00,7.69,555.58,
2.26,2153.43,0.34,2.98,0.03,0.21,0.16,54.86,11.79,582.31,33.79,1.41,0.50,1.38,2.05,39.12,146.85,125.23,20.64,7.57,31.54,3.54,21.69,6.32,13.78,7.64,4.88,1.25,221603.00,29452.00,13.29,749.47,
2.15,1815.92,0.57,1.77,0.03,0.31,0.35,172.18,53.86,614.17,29.12,0.24,0.74,0.21,0.29,30.60,48.06,14.91,27.87,5.41,28.92,4.14,19.68,5.10,12.05,8.68,3.06,0.31,275471.00,29186.00,10.59,1213.16,
4.25,1490.99,0.85,1.17,0.01,0.22,0.20,67.88,14.65,576.07,19.09,1.78,0.03,1.72,0.03,22.65,66.00,30.86,28.63,7.15,71.09,38.79,26.17,6.14,40.75,29.15,10.59,1.02,94771.00,6486.00,6.84,354.22,
18.13,1760.73,0.76,1.32,0.02,0.38,0.44,187.42,71.81,561.62,20.64,3.09,0.06,0.45,2.00,26.23,113.66,75.56,31.02,7.08,39.44,24.82,11.45,3.17,72.47,49.35,19.18,3.91,212690.00,35293.00,16.59,1231.57,
20.94,2711.57,0.77,1.29,0.02,0.43,0.48,155.56,67.04,476.24,20.90,2.07,0.11,1.65,0.12,24.84,43.94,16.91,23.29,4.75,25.36,1.58,20.07,3.71,13.55,7.10,4.61,1.04,249884.00,13985.00,5.60,585.13,
3.13,1498.48,0.23,4.41,0.02,0.12,0.14,41.53,5.10,580.60,17.48,1.75,0.02,1.32,0.05,20.62,33.89,6.73,23.50,3.58,15.92,1.18,11.95,2.79,12.34,5.12,6.07,0.79,76331.00,3668.00,4.81,411.54,
5.36,1498.66,0.72,1.39,0.02,0.40,0.50,204.45,81.77,521.77,23.66,2.96,0.07,0.99,1.22,28.89,109.94,73.31,29.57,7.06,49.22,31.00,15.22,2.99,46.18,31.59,10.33,4.07,32110.00,5392.00,16.79,404.38,
7.68,2516.82,0.31,3.19,0.02,0.23,0.20,62.97,14.36,574.28,20.94,2.39,0.07,1.98,0.10,25.48,34.36,10.66,20.25,3.46,23.33,3.52,16.69,3.12,12.87,7.61,4.51,0.34,817543.00,72986.00,8.93,1349.70,
4.55,1806.03,0.56,1.78,0.02,0.21,0.13,54.71,11.30,573.52,25.06,0.29,0.20,0.62,0.14,26.32,43.62,16.62,22.93,3.87,17.67,6.83,7.31,3.54,24.01,17.37,4.13,0.33,212530.00,28968.00,13.63,542.18,
21.75,1616.25,0.95,1.05,0.01,0.21,0.14,57.11,11.80,570.09,32.35,0.68,0.07,0.23,0.02,33.35,55.76,29.23,18.61,7.92,40.14,23.88,10.70,5.57,68.79,47.54,18.87,2.36,189380.00,17954.00,9.48,333.65,
28.38,2199.28,0.66,1.51,0.03,0.46,0.52,173.57,79.22,538.16,30.74,1.01,0.13,0.40,0.04,32.32,89.06,62.97,19.16,6.95,34.53,16.52,13.50,4.51,75.10,52.77,19.89,2.43,481719.00,44300.00,9.20,526.93,
8.66,1831.41,0.87,1.14,0.02,0.43,0.45,161.03,69.61,510.30,22.19,0.87,0.08,0.25,0.02,23.41,109.97,73.31,30.75,5.95,37.04,20.31,12.36,4.37,70.01,52.11,16.45,1.58,167049.00,11057.00,6.62,391.94,
20.96,1717.87,0.83,1.21,0.03,0.41,0.53,216.81,89.26,496.35,17.11,5.45,1.77,0.44,0.03,24.80,85.30,48.55,30.34,6.61,27.79,14.99,9.30,3.50,67.27,46.07,18.06,3.11,376422.00,11944.00,3.17,339.18,
41.93,2021.60,0.70,1.42,0.03,0.40,0.49,186.17,74.88,484.15,23.45,3.15,0.05,2.38,0.16,29.21,107.62,72.01,27.91,7.70,34.85,19.54,12.14,3.17,65.57,46.87,14.19,4.53,689720.00,68485.00,9.93,487.65,
37.75,2310.57,0.78,1.28,0.02,0.40,0.51,199.57,80.46,494.34,19.56,6.06,0.08,2.97,2.10,30.77,51.26,14.11,28.22,8.80,33.24,15.27,10.77,7.21,25.52,19.57,4.02,1.60,458207.00,47700.00,10.41,837.60,
18.98,2200.13,0.75,1.33,0.02,0.39,0.48,204.21,79.21,509.05,22.85,0.99,0.05,0.34,0.01,24.24,108.84,71.07,29.80,7.96,36.54,20.50,12.46,3.57,66.04,46.55,15.07,4.39,238779.00,30059.00,12.59,720.97,
18.89,1587.60,1.11,0.90,0.02,0.32,0.24,99.86,32.06,546.31,19.16,1.74,0.06,1.12,0.12,22.20,82.71,46.52,32.27,3.93,21.97,1.51,17.33,3.13,9.02,3.77,2.87,0.80,196396.00,28579.00,14.55,437.40,
4.86,2192.21,0.54,1.85,0.02,0.31,0.35,146.65,45.00,645.84,18.44,1.42,0.02,0.81,0.03,20.71,33.47,6.12,23.88,3.06,23.63,2.04,18.90,2.68,11.83,6.75,4.35,0.38,337936.00,37860.00,11.20,647.90,
15.43,1827.62,0.70,1.43,0.03,0.35,0.25,98.82,34.30,454.78,25.18,1.58,0.05,1.07,0.07,27.95,35.67,7.96,24.45,3.23,34.65,19.62,12.36,2.67,77.98,60.75,16.25,0.56,549820.00,36114.00,6.57,498.35,
1.56,1519.11,0.55,1.81,0.02,0.15,0.10,41.22,6.33,588.32,24.73,1.40,0.02,1.12,0.03,27.30,82.50,56.30,23.71,3.49,33.07,14.05,16.89,2.13,59.48,47.03,11.48,1.35,358615.00,37944.00,10.58,373.74,
6.00,2198.44,0.26,3.78,0.02,0.26,0.24,83.98,21.99,549.31,21.62,1.28,0.04,1.01,0.06,24.00,73.59,42.86,26.75,3.54,26.52,2.60,20.97,2.95,14.30,8.59,4.19,0.59,243891.00,27984.00,11.47,823.10,
3.89,2048.62,0.67,1.49,0.02,0.18,0.17,50.38,9.07,560.77,24.56,0.52,0.18,0.70,0.12,26.08,10.33,6.37,2.92,1.15,18.00,0.80,16.09,1.11,13.93,8.86,4.30,0.04,282533.00,14168.00,5.01,444.08,
13.86,2113.34,0.94,1.06,0.02,0.37,0.48,213.96,78.61,476.76,19.11,1.43,0.09,1.31,2.27,24.21,87.90,54.46,27.30,6.44,38.94,24.36,11.59,2.99,66.14,46.66,15.89,3.45,182368.00,9280.00,5.09,442.68,
5.62,1578.12,0.46,2.16,0.03,0.36,0.29,100.09,36.50,420.50,15.31,13.58,0.09,2.53,10.18,41.69,58.23,32.72,19.91,5.58,22.54,1.98,16.16,4.41,10.28,4.47,3.70,1.17,158231.00,8803.00,5.56,451.68,
4.59,1498.56,0.37,2.69,0.02,0.22,0.18,63.50,13.91,593.14,22.34,2.49,0.13,0.99,0.14,26.09,37.44,11.22,21.05,5.16,8.38,2.25,1.24,4.89,7.30,5.25,0.65,0.27,17046.00,1890.00,11.09,429.41,
4.14,1506.33,0.50,1.98,0.02,0.23,0.18,56.55,12.80,568.44,19.42,1.98,0.06,1.18,0.05,22.69,80.63,53.41,21.99,5.26,41.92,24.84,14.85,2.23,63.51,46.22,14.21,3.03,22729.00,3095.00,13.62,404.70,
27.99,2202.55,0.79,1.27,0.02,0.44,0.46,149.55,65.68,484.87,21.58,1.75,0.04,1.15,0.09,24.61,106.24,68.15,29.93,8.06,30.38,19.04,8.28,3.06,79.01,54.41,19.61,5.01,415621.00,76426.00,18.39,1083.83,
9.97,2662.30,0.44,2.27,0.02,0.43,0.49,155.76,66.51,456.91,15.86,1.25,0.07,0.53,0.04,17.76,117.87,70.15,32.70,15.02,62.61,35.94,18.60,8.08,60.15,41.02,12.27,6.94,87506.00,6854.00,7.83,601.40,
15.66,2044.77,0.97,1.03,0.02,0.42,0.50,166.62,70.37,467.16,25.92,0.74,0.08,0.22,0.04,27.01,114.74,75.13,31.01,8.61,44.32,15.38,25.68,3.26,59.75,45.51,8.71,5.35,137981.00,8562.00,6.21,409.39,
2.39,1496.33,0.82,1.23,0.02,0.33,0.18,76.49,25.46,442.73,26.52,0.91,0.07,0.28,0.01,27.79,110.53,70.38,30.67,9.47,64.84,32.91,27.79,4.14,36.88,22.18,9.35,5.34,23139.00,3032.00,13.10,353.97,
29.63,1927.22,0.95,1.06,0.02,0.26,0.26,96.54,25.06,564.24,23.94,1.03,0.07,0.39,0.04,25.46,104.79,67.07,31.74,6.17,35.03,21.28,10.70,3.06,76.22,52.75,20.36,3.11,347827.00,31180.00,8.96,744.82,
8.27,2016.14,0.44,2.28,0.02,0.30,0.28,109.93,32.57,648.99,28.56,1.84,0.02,1.30,0.07,31.80,29.77,9.14,16.84,3.75,51.84,35.19,13.86,2.79,64.32,46.31,16.97,0.95,145204.00,10173.00,7.01,489.96,
13.49,1922.28,0.73,1.37,0.02,0.14,0.11,37.64,5.20,557.20,15.00,0.89,0.02,0.56,0.16,16.63,38.71,4.71,25.75,8.18,15.88,0.38,8.99,6.51,13.82,4.40,6.54,1.67,211848.00,32287.00,15.24,867.96,
2.90,1489.39,0.74,1.34,0.01,0.20,0.15,57.25,11.29,556.70,28.38,1.98,0.76,0.84,4.30,36.25,123.85,79.12,30.90,14.03,42.00,28.00,8.12,5.88,68.85,41.57,19.09,8.15,101643.00,5410.00,5.32,311.10,
5.75,2043.59,0.33,3.05,0.02,0.35,0.30,109.40,38.39,403.73,19.20,1.45,0.03,1.25,0.03,21.97,52.90,32.05,12.19,8.60,39.00,25.08,8.88,5.04,47.32,31.11,12.57,3.57,55019.00,4520.00,8.22,381.11,
4.80,1498.20,0.29,3.40,0.02,0.13,0.11,37.94,4.91,570.45,24.92,0.56,0.04,1.20,0.07,26.79,42.14,12.02,24.33,5.87,22.18,2.38,14.89,4.90,16.94,8.00,5.65,0.97,126349.00,23359.00,18.49,1892.06,
6.71,1498.81,0.14,7.38,0.01,0.24,0.25,125.71,30.79,516.58,24.03,1.49,0.06,1.44,0.12,27.14,43.29,19.15,18.01,5.78,24.14,2.44,18.04,3.66,14.27,8.56,3.61,2.12,78262.00,4942.00,6.31,355.23,
2.65,1613.26,0.72,1.38,0.02,0.29,0.25,96.09,27.47,572.09,21.25,1.04,0.01,0.79,0.07,23.16,33.00,5.82,23.88,3.36,22.06,1.65,17.36,3.05,7.27,3.12,3.83,0.31,119809.00,31189.00,26.03,499.83,
4.09,1633.08,0.83,1.20,0.01,0.15,0.16,49.73,7.31,564.43,19.23,1.55,0.03,0.93,0.05,21.80,39.11,10.78,24.57,3.62,17.92,0.85,13.68,3.38,8.24,2.74,3.88,0.24,31561.00,4806.00,15.23,366.22,
5.80,1501.58,0.64,1.56,0.02,0.15,0.17,49.96,7.46,565.03,17.64,1.17,0.03,0.81,0.04,19.69,55.17,23.30,25.06,6.81,25.81,2.31,17.79,5.71,10.21,5.44,3.19,1.10,186413.00,12597.00,6.76,326.15,
1.61,2190.75,0.62,1.62,0.03,0.20,0.17,60.39,11.89,550.48,23.52,0.90,0.03,0.61,0.09,25.14,31.32,9.62,17.89,3.96,16.09,1.57,10.71,3.81,7.95,5.74,1.68,0.15,528497.00,71575.00,13.54,962.45,
1.45,2005.88,0.63,1.58,0.01,0.18,0.15,54.04,10.00,598.76,23.35,1.40,0.03,0.85,0.04,25.67,39.52,11.12,25.19,3.56,23.74,1.56,18.82,3.36,10.90,6.93,3.78,0.19,183877.00,52920.00,28.78,448.61,
4.78,1825.80,0.55,1.83,0.02,0.18,0.17,57.48,10.35,586.84,19.78,1.62,0.03,1.02,0.05,22.50,44.11,13.95,26.18,4.25,30.78,9.17,17.63,3.99,15.69,11.98,3.44,0.27,921141.00,67618.00,7.34,682.73,
0.37,1686.87,0.63,1.58,0.05,0.24,0.17,71.31,17.36,613.80,26.14,1.28,0.06,1.12,0.08,28.67,42.10,11.96,25.62,4.84,25.29,3.92,17.29,4.08,15.51,9.81,4.94,0.76,307128.00,37722.00,12.28,1017.14,
2.75,1505.12,0.63,1.59,0.02,0.31,0.44,154.42,48.56,541.75,22.89,1.41,0.06,0.59,0.03,24.98,42.01,13.01,24.94,4.51,25.78,3.30,18.46,4.03,15.07,9.43,5.17,0.48,247456.00,13660.00,5.52,361.32,
1.32,1529.64,0.85,1.17,0.03,0.26,0.19,65.12,17.19,554.79,24.47,1.00,0.05,0.88,0.11,26.51,37.85,10.16,23.92,4.08,25.27,2.22,19.39,3.67,11.35,7.52,3.37,0.41,445288.00,15640.00,3.51,284.54,
4.12,1649.98,0.68,1.48,0.02,0.21,0.20,64.46,13.22,569.78,21.56,1.42,0.03,0.84,0.05,23.89,42.70,12.69,26.29,3.98,26.02,3.52,18.87,3.63,11.87,8.31,3.21,0.35,430765.00,68851.00,15.98,726.22,
1.60,3466.39,0.48,2.07,0.02,0.20,0.15,55.79,11.02,605.40,19.98,1.01,0.03,0.93,0.03,21.97,41.04,8.73,27.03,5.48,30.08,5.87,19.69,4.52,16.25,11.90,3.38,0.96,330288.00,61852.00,18.73,691.48,
3.23,1711.35,0.54,1.85,0.03,0.23,0.19,75.95,17.71,598.75,23.74,0.95,0.04,0.63,0.04,25.39,55.92,11.19,28.77,16.47,33.06,1.83,17.66,13.57,13.68,5.58,5.21,2.90,261374.00,14397.00,5.51,426.28,
1.07,1760.78,0.64,1.56,0.02,0.32,0.36,238.69,75.57,671.45,20.93,1.65,0.07,1.15,0.10,23.90,55.50,19.03,29.79,7.07,31.36,3.82,21.14,6.40,10.92,7.24,3.00,0.67,538630.00,67853.00,12.60,1068.07,
4.66,1892.24,0.55,1.82,0.02,0.24,0.24,84.29,20.30,581.78,30.01,1.71,0.72,0.26,0.33,33.04,98.68,63.25,27.72,7.74,46.66,32.47,10.87,3.32,67.97,46.34,17.22,4.41,173451.00,11697.00,6.74,451.69,
17.53,1728.31,0.81,1.23,0.03,0.42,0.48,155.88,64.93,435.90,25.85,1.09,0.07,0.33,0.04,27.38,109.46,69.04,32.72,7.72,55.87,38.63,14.37,2.87,55.48,38.91,11.72,4.85,260986.00,35191.00,13.48,734.76,
7.74,2198.84,1.11,0.90,0.01,0.20,0.17,65.40,13.11,604.42,22.44,1.49,0.10,1.26,0.03,25.32,48.77,20.14,26.12,3.71,56.67,24.55,28.58,3.55,39.74,35.21,4.35,0.16,588197.00,42338.00,7.20,545.60,
1.44,2125.07,0.67,1.49,0.03,0.25,0.19,85.36,21.24,616.15,20.51,1.88,0.06,1.28,0.02,23.74,42.16,10.61,26.88,4.91,27.76,4.32,18.93,4.51,11.20,8.20,2.60,0.40,281322.00,28895.00,10.27,920.43,
0.24,1503.95,0.76,1.31,0.04,0.30,0.29,93.80,27.70,536.69,23.46,1.61,0.05,0.90,0.06,26.08,40.70,10.51,26.25,4.41,34.99,7.32,23.57,4.11,15.61,11.39,3.92,0.30,89725.00,4111.00,4.58,253.70,
2.00,1981.82,0.73,1.37,0.02,0.22,0.15,59.03,12.96,595.82,22.05,0.05,0.14,0.37,0.16,22.76,90.84,62.70,26.86,5.16,62.73,35.74,22.12,4.88,58.94,54.18,4.43,0.28,634990.00,66339.00,10.45,1089.00,
1.35,2380.59,0.62,1.62,0.03,0.23,0.17,76.34,17.91,613.84,24.01,1.02,0.02,1.20,0.09,26.33,41.56,13.40,24.80,3.64,30.79,15.47,11.99,3.33,50.88,35.62,14.95,0.30,564376.00,45503.00,8.06,432.91,
24.06,1499.40,0.88,1.13,0.03,0.41,0.51,182.91,75.83,477.56,24.54,4.96,0.07,1.14,3.02,33.73,97.39,65.59,25.93,5.88,40.86,23.28,14.31,3.26,49.76,36.44,10.25,2.62,324467.00,44375.00,13.68,400.67,
23.67,2077.35,0.88,1.14,0.02,0.41,0.47,190.05,78.53,477.17,23.84,2.05,1.18,0.32,0.01,27.40,113.46,73.32,30.86,9.26,49.72,27.84,17.48,4.39,60.98,42.66,13.43,4.87,799903.00,94842.00,11.86,754.00,
17.75,2002.87,0.32,3.16,0.03,0.48,0.50,169.57,81.81,489.07,27.50,2.35,0.06,0.43,1.47,31.80,104.57,65.22,29.93,9.42,66.71,35.74,24.31,6.65,51.88,38.63,10.49,2.77,223361.00,43519.00,19.48,689.09,
25.72,2312.69,0.49,2.02,0.03,0.44,0.48,194.99,85.90,472.10,26.95,1.77,0.16,1.81,0.14,30.84,51.75,20.48,22.86,4.28,21.64,1.09,16.52,4.03,15.02,6.45,4.11,0.25,705772.00,67799.00,9.61,705.08,
1.79,1552.90,0.74,1.35,0.03,0.21,0.13,58.92,12.26,518.47,21.57,0.91,0.04,0.45,0.17,23.13,44.27,9.72,27.97,8.29,18.27,0.41,11.33,6.53,50.34,26.70,8.16,1.76,257581.00,23769.00,9.23,258.55,
2.00,1445.72,0.86,1.16,0.02,0.03,0.04,12.16,0.41,360.18,1.46,0.03,0.00,0.10,0.02,1.60,44.40,13.74,23.27,7.37,25.80,0.45,19.24,6.11,30.80,20.01,8.17,1.25,24669.00,2567.00,10.41,367.19,
2.96,1497.00,0.18,5.60,0.02,0.21,0.17,72.00,15.46,641.40,22.05,0.30,0.01,0.30,0.04,22.70,69.09,13.26,28.37,28.10,45.41,12.57,15.16,17.68,47.62,23.00,11.11,10.42,14203.00,1010.00,7.11,443.60,
3.46,1496.23,0.25,3.94,0.02,0.26,0.36,183.28,47.99,631.87,25.42,0.36,0.09,0.75,0.06,26.68,78.63,8.64,28.78,41.27,42.41,6.68,14.23,21.50,48.00,15.62,10.39,19.77,17827.00,1478.00,8.29,454.37,
2.12,1499.38,1.20,0.83,0.01,0.27,0.27,91.79,24.43,486.51,26.98,1.53,0.12,1.82,0.36,30.81,83.84,48.02,22.31,13.51,24.19,2.49,13.32,8.38,33.44,24.22,4.98,5.14,29426.00,2039.00,6.93,407.91,
